transfers_out,﻿yellow_cards,﻿code,﻿goals_conceded,﻿photo,﻿saves,﻿influence,﻿ep_this,﻿squad_number,﻿news_added,﻿goals_scored,﻿loans_in,﻿web_name,﻿value_season,﻿in_dreamteam,﻿team_code,﻿id,﻿special,﻿first_name,﻿transfers_out_event,﻿chance_of_playing_next_round,﻿cost_change_start,﻿cost_change_event_fall,﻿creativity,﻿cost_change_start_fall,﻿bonus,﻿ict_index,﻿total_points,﻿penalties_missed,﻿transfers_in,﻿status,﻿form,﻿own_goals,﻿loaned_in,﻿now_cost,﻿points_per_game,﻿clean_sheets,﻿assists,﻿selected_by_percent,﻿value_form,﻿loans_out,﻿news,﻿ea_index,﻿penalties_saved,﻿dreamteam_count,﻿event_points,﻿red_cards,﻿loaned_out,﻿transfers_in_event,﻿bps,﻿element_type,﻿ep_next,﻿threat,﻿team,﻿chance_of_playing_this_round,﻿minutes,﻿second_name,﻿cost_change_event
238625,0,121160,13,﻿121160.jpg,34,﻿323.0,﻿7.8,31,﻿2017-09-09T13:01:15Z,0,0,﻿Ederson,﻿17.5,False,43,240,False,﻿Ederson,17333,100,0,0,﻿10.0,0,5,﻿33.1,96,0,304925,﻿a,﻿6.3,0,0,55,﻿4.4,10,0,﻿6.5,﻿1.1,0,﻿,0,1,1,3,0,0,25914,406,1,﻿6.8,﻿0.0,11,100,1935,﻿Santana de Moraes,0
37735,0,33148,0,﻿33148.jpg,0,﻿2.6,﻿1.5,1,,0,0,﻿Bravo,﻿0.2,False,43,241,False,﻿Claudio,434,,-4,0,﻿0.0,4,0,﻿0.3,1,0,7811,﻿a,﻿0.0,0,0,46,﻿1.0,0,0,﻿0.4,﻿0.0,0,﻿,0,0,0,0,0,0,148,4,1,﻿0.5,﻿0.0,11,,44,﻿Bravo,0
671571,0,97299,6,﻿97299.jpg,0,﻿213.6,﻿2.5,5,﻿2017-12-31T12:01:16Z,0,0,﻿Stones,﻿9.6,False,43,242,False,﻿John,6710,100,-1,0,﻿15.1,1,2,﻿32.1,52,0,542278,﻿a,﻿1.0,0,0,54,﻿4.0,7,0,﻿3.6,﻿0.2,0,﻿,0,0,0,6,0,0,27341,247,2,﻿1.5,﻿91.0,11,100,950,﻿Stones,0
2099,0,42593,0,﻿42593.jpg,0,﻿0.0,﻿0.0,11,﻿2017-07-23T10:04:00Z,0,0,﻿Kolarov,﻿0.0,False,43,243,False,﻿Aleksandar,21,0,0,0,﻿0.0,0,0,﻿0.0,0,0,130,﻿u,﻿0.0,0,0,55,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Transferred to Roma,0,0,0,0,0,0,4,0,2,﻿0.0,﻿0.0,11,0,0,﻿Kolarov,0
265627,4,17476,4,﻿17476.jpg,0,﻿160.0,﻿2.0,4,﻿2017-12-27T20:01:17Z,0,0,﻿Kompany,﻿4.1,False,43,244,False,﻿Vincent,1963,75,-2,0,﻿39.3,2,0,﻿26.1,24,0,73805,﻿d,﻿1.2,0,0,58,﻿2.7,3,0,﻿1.9,﻿0.2,0,﻿Knock - 75% chance of playing,0,0,0,0,0,0,107,148,2,﻿1.3,﻿62.0,11,75,674,﻿Kompany,0
940934,6,57410,13,﻿57410.jpg,0,﻿586.8,﻿6.8,30,﻿2017-11-05T16:01:15Z,4,0,﻿Otamendi,﻿17.5,True,43,245,False,﻿Nicolás,54819,100,10,-1,﻿140.2,-10,16,﻿97.2,112,0,2338193,﻿a,﻿5.3,1,0,65,﻿5.3,10,0,﻿33.5,﻿0.8,0,﻿,0,0,4,2,0,0,75379,497,2,﻿5.8,﻿243.0,11,100,1870,﻿Otamendi,1
99402,1,41823,11,﻿41823.jpg,0,﻿278.0,﻿2.3,18,﻿2018-01-02T20:01:18Z,1,0,﻿Delph,﻿9.1,False,43,246,False,﻿Fabian,3673,100,0,0,﻿186.2,0,0,﻿52.2,41,0,115065,﻿a,﻿1.5,0,0,45,﻿2.7,5,1,﻿0.7,﻿0.3,0,﻿,0,0,0,2,0,0,1985,292,3,﻿2.0,﻿58.0,11,75,1252,﻿Delph,0
1091230,1,103955,11,﻿103955.jpg,0,﻿634.8,﻿10.7,7,﻿2017-11-18T14:01:16Z,14,0,﻿Sterling,﻿16.4,True,43,247,False,﻿Raheem,34297,100,9,-1,﻿504.0,-9,16,﻿200.3,146,0,2805646,﻿a,﻿9.2,0,0,89,﻿7.3,7,7,﻿37.5,﻿1.0,0,﻿,0,0,5,9,1,0,151939,465,3,﻿9.7,﻿865.0,11,100,1509,﻿Sterling,1
1990866,4,20664,12,﻿20664.jpg,0,﻿552.2,﻿3.6,21,﻿2018-01-05T14:01:18Z,5,0,﻿David Silva,﻿13.1,False,43,248,False,﻿David,59253,100,1,0,﻿741.5,-1,15,﻿188.3,106,0,2152059,﻿a,﻿3.3,0,0,81,﻿5.6,9,8,﻿10.0,﻿0.4,0,﻿,0,0,3,1,0,0,29728,417,3,﻿3.8,﻿586.0,11,75,1606,﻿Silva,0
77491,1,14664,1,﻿14664.jpg,0,﻿50.0,﻿2.3,42,,0,0,﻿Yaya Touré,﻿1.1,False,43,249,False,﻿Gnegneri Yaya,496,,-4,0,﻿34.4,4,0,﻿9.3,7,0,10518,﻿a,﻿0.8,0,0,61,﻿1.4,0,1,﻿0.8,﻿0.1,0,﻿,0,0,0,1,0,0,190,43,3,﻿1.3,﻿10.0,11,,89,﻿Touré,0
484495,5,27789,11,﻿27789.jpg,0,﻿478.8,﻿4.3,25,,2,0,﻿Fernandinho,﻿14.3,False,43,250,False,﻿Fernando,22595,,1,0,﻿328.1,-1,3,﻿104.0,73,0,668332,﻿a,﻿2.8,0,0,51,﻿3.3,11,4,﻿6.1,﻿0.5,0,﻿,0,0,1,3,0,0,16867,361,3,﻿3.3,﻿233.0,11,,1811,﻿Luiz Rosa,0
4359,0,52538,0,﻿52538.jpg,0,﻿0.0,﻿0.0,6,﻿2017-08-06T07:07:11Z,0,0,﻿Fernando,﻿0.0,False,43,251,False,﻿Fernando Francisco,25,0,0,0,﻿0.0,0,0,﻿0.0,0,0,512,﻿u,﻿0.0,0,0,45,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Transferred to Galatasaray,0,0,0,0,0,0,10,0,3,﻿0.0,﻿0.0,11,0,0,﻿Reges,0
1798150,1,61366,12,﻿61366.jpg,0,﻿751.4,﻿6.6,17,﻿2018-01-02T20:01:18Z,6,0,﻿De Bruyne,﻿13.4,True,43,252,False,﻿Kevin,63446,100,2,1,﻿1114.3,-2,19,﻿233.3,137,0,1437491,﻿a,﻿7.3,0,0,102,﻿6.2,12,11,﻿21.1,﻿0.7,0,﻿,0,0,3,12,0,0,92193,578,3,﻿7.8,﻿466.0,11,75,1874,﻿De Bruyne,-1
51361,0,59859,3,﻿59859.jpg,0,﻿123.8,﻿4.7,8,﻿2017-10-28T13:01:15Z,1,0,﻿Gündogan,﻿5.7,False,43,253,False,﻿Ilkay,5651,100,-2,0,﻿146.8,2,2,﻿36.9,30,0,58030,﻿a,﻿3.2,0,0,53,﻿2.0,2,1,﻿0.6,﻿0.6,0,﻿,0,0,1,0,0,0,3183,121,3,﻿3.7,﻿101.0,11,100,470,﻿Gündogan,0
1573,0,86173,0,﻿86173.jpg,0,﻿0.0,﻿0.0,9,﻿2017-07-18T09:34:56Z,0,0,﻿Nolito,﻿0.0,False,43,254,False,﻿Manuel,9,0,0,0,﻿0.0,0,0,﻿0.0,0,0,57,﻿u,﻿0.0,0,0,70,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Transferred to Sevilla,0,0,0,0,0,0,3,0,3,﻿0.0,﻿0.0,11,0,0,﻿Agudo Durán,0
1610915,4,182156,10,﻿182156.jpg,0,﻿488.8,﻿5.0,19,﻿2017-11-30T00:01:15Z,6,0,﻿Sané,﻿12.5,False,43,255,False,﻿Leroy,53125,100,0,0,﻿496.9,0,11,﻿162.6,106,0,1939150,﻿a,﻿3.5,0,0,85,﻿5.3,7,9,﻿12.2,﻿0.4,0,﻿,0,0,3,5,0,0,27984,371,3,﻿4.0,﻿639.0,11,100,1366,﻿Sané,0
105214,0,165809,4,﻿165809.jpg,0,﻿199.2,﻿5.0,20,,1,0,﻿Bernardo Silva,﻿6.4,False,43,256,False,﻿Bernardo Mota,1320,,-6,0,﻿289.5,6,0,﻿67.8,47,0,26432,﻿a,﻿3.5,0,0,74,﻿2.4,4,4,﻿0.6,﻿0.5,0,﻿,0,0,0,1,0,0,669,206,3,﻿4.0,﻿190.0,11,,651,﻿Veiga de Carvalho e Silva,0
2673182,1,37572,5,﻿37572.jpg,0,﻿595.6,﻿6.8,10,﻿2017-11-14T21:01:16Z,13,0,﻿Agüero,﻿9.5,True,43,257,False,﻿Sergio,58821,100,2,-1,﻿346.3,-2,16,﻿191.3,111,0,3216378,﻿a,﻿5.3,0,0,117,﻿6.5,10,4,﻿22.5,﻿0.5,0,﻿,0,0,2,6,0,0,132312,455,4,﻿5.8,﻿969.0,11,100,1331,﻿Agüero,1
136040,1,173515,5,﻿173515.jpg,0,﻿13.6,﻿0.5,8,﻿2017-11-29T00:01:15Z,0,0,﻿Iheanacho,﻿1.5,False,13,258,False,﻿Kelechi,601,100,-5,0,﻿29.8,5,0,﻿10.1,10,0,13367,﻿a,﻿0.0,0,0,65,﻿1.1,0,0,﻿0.6,﻿0.0,0,﻿,0,0,0,0,0,0,213,25,4,﻿-0.5,﻿58.0,9,100,254,﻿Iheanacho,0
2186018,3,205651,8,﻿205651.jpg,0,﻿386.2,﻿0.0,33,﻿2017-12-31T13:01:17Z,8,0,﻿Jesus,﻿7.7,False,43,259,False,﻿Gabriel Fernando,54985,0,-5,0,﻿232.7,5,11,﻿136.5,77,1,1832066,﻿i,﻿0.3,0,0,100,﻿4.3,6,4,﻿5.8,﻿0.0,0,﻿Knee injury - Unknown return date,0,0,2,0,0,0,389,272,4,﻿0.0,﻿744.0,11,0,1007,﻿de Jesus,0
703610,0,51940,16,﻿51940.jpg,74,﻿498.0,﻿5.8,1,,0,0,﻿de Gea,﻿19.3,True,1,260,False,﻿David,30409,,4,0,﻿10.0,-4,10,﻿51.1,114,0,1019813,﻿a,﻿4.8,0,0,59,﻿5.2,12,0,﻿42.6,﻿0.8,0,﻿,0,0,0,6,0,0,34210,475,1,﻿6.3,﻿0.0,12,,1980,﻿de Gea,0
6199,0,42899,0,﻿42899.jpg,0,﻿0.0,﻿1.0,20,,0,0,﻿Romero,﻿0.0,False,1,261,False,﻿Sergio,113,,-3,0,﻿0.0,3,0,﻿0.0,0,0,1243,﻿a,﻿0.0,0,0,47,﻿0.0,0,0,﻿0.1,﻿0.0,0,﻿,0,0,0,0,0,0,75,0,1,﻿1.5,﻿0.0,12,,0,﻿Romero,0
121917,0,168196,0,﻿168196.jpg,0,﻿0.0,﻿1.0,40,,0,0,﻿Joel Pereira,﻿0.0,False,1,262,False,﻿Joel Dinis,14006,,-1,0,﻿0.0,1,0,﻿0.0,0,0,360979,﻿a,﻿0.0,0,0,39,﻿0.0,0,0,﻿6.3,﻿0.0,0,﻿,0,0,0,0,0,0,31578,0,1,﻿1.5,﻿0.0,12,,0,﻿Castro Pereira,0
295936,2,55909,12,﻿55909.jpg,0,﻿277.0,﻿0.6,12,﻿2018-01-01T17:01:18Z,1,0,﻿Smalling,﻿9.2,False,1,263,False,﻿Chris,8111,100,-2,0,﻿16.0,2,2,﻿39.9,49,0,297419,﻿a,﻿1.5,0,0,53,﻿3.5,5,0,﻿2.0,﻿0.3,0,﻿,0,0,0,0,0,0,4597,243,2,﻿3.0,﻿104.0,12,25,1185,﻿Smalling,0
1047992,1,76359,8,﻿76359.jpg,0,﻿341.6,﻿5.5,4,﻿2017-11-10T23:01:16Z,0,0,﻿Jones,﻿15.1,False,1,264,False,﻿Phil,25791,100,7,-1,﻿11.5,-7,13,﻿36.4,86,0,1742814,﻿a,﻿4.5,0,0,57,﻿5.1,11,0,﻿15.0,﻿0.8,0,﻿,0,0,2,6,0,0,115041,402,2,﻿6.0,﻿10.0,12,100,1433,﻿Jones,1
14511,1,106760,2,﻿106760.jpg,0,﻿68.2,﻿4.2,23,﻿2017-07-12T10:31:11Z,0,0,﻿Shaw,﻿3.9,False,1,265,False,﻿Luke,3696,100,-1,0,﻿66.0,1,1,﻿21.7,19,0,43623,﻿a,﻿3.2,0,0,49,﻿4.8,3,0,﻿0.7,﻿0.7,0,﻿,0,0,0,6,0,0,20575,91,2,﻿4.7,﻿82.0,12,100,352,﻿Shaw,0
14399,5,58893,7,﻿58893.jpg,0,﻿80.8,﻿2.3,5,﻿2017-12-17T14:31:15Z,0,0,﻿Rojo,﻿1.7,False,1,266,False,﻿Marcos,1096,100,-1,0,﻿23.2,1,3,﻿14.4,9,0,19408,﻿a,﻿1.3,0,0,54,﻿1.5,1,0,﻿0.2,﻿0.2,0,﻿,0,0,0,9,0,0,3475,56,2,﻿2.8,﻿40.0,12,100,384,﻿Rojo,0
996579,3,20695,11,﻿20695.jpg,0,﻿318.2,﻿0.0,25,﻿2017-12-17T16:01:16Z,2,0,﻿Valencia,﻿13.8,False,1,267,False,﻿Antonio,51177,50,2,1,﻿192.7,-2,9,﻿68.7,94,0,814115,﻿d,﻿2.2,0,0,67,﻿5.2,11,0,﻿8.2,﻿0.3,0,﻿Hamstring injury - 50% chance of playing,0,0,1,0,0,0,1763,402,2,﻿1.9,﻿177.0,12,0,1595,﻿Valencia,-1
32532,0,40002,2,﻿40002.jpg,0,﻿41.4,﻿0.8,36,﻿2018-01-01T17:01:18Z,0,0,﻿Darmian,﻿1.8,False,1,268,False,﻿Matteo,152,100,-5,0,﻿4.6,5,0,﻿4.8,9,0,6652,﻿a,﻿0.0,0,0,50,﻿2.3,1,0,﻿0.2,﻿0.0,0,﻿,0,0,0,0,0,0,84,46,2,﻿1.5,﻿2.0,12,75,195,﻿Darmian,0
82434,1,201084,19,﻿201084.jpg,0,﻿211.4,﻿1.7,24,﻿2017-12-28T20:01:17Z,0,0,﻿Fosu-Mensah,﻿5.2,False,31,269,False,﻿Timothy,836,100,-1,0,﻿52.3,1,0,﻿29.0,23,0,35588,﻿a,﻿1.7,0,0,44,﻿1.6,1,0,﻿0.8,﻿0.4,0,﻿,0,0,0,1,0,0,2467,186,2,﻿1.2,﻿24.0,6,100,1050,﻿Fosu-Mensah,0
181911,0,58877,0,﻿58877.jpg,0,﻿55.8,﻿1.2,17,,0,0,﻿Blind,﻿3.8,False,1,270,False,﻿Daley,951,,-4,1,﻿80.6,4,0,﻿15.1,20,0,135224,﻿a,﻿0.2,0,0,51,﻿4.0,3,0,﻿1.0,﻿0.0,0,﻿,0,0,0,1,0,0,320,88,2,﻿1.7,﻿15.0,12,,274,﻿Blind,-1
857032,2,197365,3,﻿197365.jpg,0,﻿175.0,﻿0.0,3,﻿2017-11-18T20:31:14Z,1,0,﻿Bailly,﻿7.7,False,1,271,False,﻿Eric,6755,0,0,0,﻿28.1,0,3,﻿28.3,46,0,580706,﻿i,﻿0.0,0,0,60,﻿5.8,6,0,﻿5.8,﻿0.0,0,﻿Ankle injury - Unknown return date,0,0,1,0,0,0,63,198,2,﻿0.0,﻿79.0,12,0,720,﻿Bailly,0
111557,0,180804,0,﻿180804.jpg,0,﻿0.0,﻿1.2,38,﻿2017-09-21T13:31:15Z,0,0,﻿Tuanzebe,﻿0.3,False,1,272,False,﻿Axel,3266,100,-1,0,﻿0.0,1,0,﻿0.0,1,0,101645,﻿a,﻿0.2,0,0,39,﻿1.0,0,0,﻿1.7,﻿0.1,0,﻿,0,0,0,1,0,0,3757,3,2,﻿1.7,﻿0.0,12,100,1,﻿Tuanzebe,0
276480,1,184667,9,﻿184667.jpg,0,﻿162.2,﻿3.0,2,,0,0,﻿Lindelöf,﻿5.5,False,1,273,False,﻿Victor,2645,,-6,0,﻿31.2,6,1,﻿19.5,27,0,61257,﻿a,﻿2.0,0,0,49,﻿2.7,3,0,﻿1.3,﻿0.4,0,﻿,0,0,0,6,0,0,5375,166,2,﻿3.5,﻿0.0,12,,743,﻿Lindelöf,0
215627,0,43670,7,﻿43670.jpg,0,﻿303.2,﻿6.8,8,﻿2017-07-18T08:31:12Z,3,0,﻿Mata,﻿10.4,False,1,274,False,﻿Juan,8233,100,-2,0,﻿501.6,2,6,﻿110.1,71,0,180171,﻿a,﻿5.8,0,0,68,﻿4.2,10,3,﻿2.5,﻿0.9,0,﻿,0,0,1,3,0,0,10728,294,3,﻿7.3,﻿300.0,12,100,1174,﻿Mata,0
200414,1,41184,0,﻿41184.jpg,0,﻿177.4,﻿0.0,27,﻿2017-11-29T00:01:15Z,3,0,﻿Fellaini,﻿6.8,False,1,275,False,﻿Marouane,1249,100,-3,0,﻿61.1,3,3,﻿43.7,32,0,189527,﻿a,﻿0.0,0,0,47,﻿3.6,3,0,﻿0.6,﻿0.0,0,﻿,0,0,1,0,0,0,429,110,3,﻿1.5,﻿198.0,12,0,373,﻿Fellaini,0
101952,0,2404,0,﻿2404.jpg,0,﻿0.0,﻿0.0,16,﻿2017-09-26T12:31:13Z,0,0,﻿Carrick,﻿0.0,False,1,276,False,﻿Michael,1509,0,-3,0,﻿0.0,3,0,﻿0.0,0,0,73485,﻿i,﻿0.0,0,0,42,﻿0.0,0,0,﻿0.9,﻿0.0,0,﻿Illness - Unknown return date,0,0,0,0,0,0,448,0,3,﻿0.0,﻿0.0,12,0,0,﻿Carrick,0
389505,4,18892,14,﻿18892.jpg,0,﻿423.0,﻿0.0,18,﻿2017-12-31T19:31:17Z,2,0,﻿Young,﻿13.9,False,1,277,False,﻿Ashley,73523,0,0,1,﻿331.0,0,10,﻿91.5,71,0,524216,﻿s,﻿3.3,0,0,50,﻿4.2,7,5,﻿2.9,﻿0.7,0,﻿Suspended until 20 Jan,0,0,1,0,0,0,2308,338,3,﻿0.0,﻿162.0,12,0,1434,﻿Young,-1
191119,4,59846,11,﻿59846.jpg,0,﻿198.4,﻿2.2,21,﻿2017-10-28T11:31:14Z,0,0,﻿Herrera,﻿5.4,False,1,278,False,﻿Ander,1030,100,-5,0,﻿163.1,5,0,﻿43.5,27,0,25972,﻿a,﻿1.2,0,0,50,﻿1.6,3,1,﻿1.2,﻿0.2,0,﻿,0,0,0,3,0,0,753,139,3,﻿2.7,﻿72.0,12,100,850,﻿Herrera,0
197800,1,109322,9,﻿109322.jpg,0,﻿381.8,﻿7.8,14,﻿2017-11-05T15:31:17Z,7,0,﻿Lingard,﻿13.9,False,1,279,False,﻿Jesse,24827,100,3,-2,﻿271.6,-3,10,﻿103.5,86,0,1045013,﻿a,﻿6.8,0,0,63,﻿4.8,3,4,﻿16.1,﻿1.1,0,﻿,0,0,2,8,0,0,334155,264,3,﻿8.3,﻿384.0,12,100,917,﻿Lingard,2
313194,1,148225,7,﻿148225.jpg,0,﻿381.8,﻿4.5,11,﻿2017-12-30T16:31:17Z,7,0,﻿Martial,﻿10.8,False,1,280,False,﻿Anthony,6438,100,0,0,﻿304.5,0,4,﻿110.2,86,0,333901,﻿a,﻿3.5,0,0,80,﻿4.3,6,4,﻿2.4,﻿0.4,0,﻿,0,0,0,11,0,0,17758,287,3,﻿5.0,﻿415.0,12,100,909,﻿Martial,0
1799802,2,57249,4,﻿57249.jpg,0,﻿241.2,﻿1.7,22,,1,0,﻿Mkhitaryan,﻿7.5,False,1,281,False,﻿Henrikh,7792,,-4,0,﻿445.6,4,4,﻿84.4,57,0,1581773,﻿a,﻿0.7,0,0,76,﻿3.8,9,5,﻿6.0,﻿0.1,0,﻿,0,0,1,0,0,0,312,227,3,﻿2.2,﻿155.0,12,,920,﻿Mkhitaryan,0
2286774,1,74208,10,﻿74208.jpg,0,﻿387.6,﻿4.2,6,﻿2017-12-02T19:31:15Z,3,0,﻿Pogba,﻿9.5,False,1,282,False,﻿Paul,21186,100,-1,0,﻿361.2,1,7,﻿117.7,75,0,1778778,﻿a,﻿3.2,0,0,79,﻿6.3,6,9,﻿12.9,﻿0.4,0,﻿,0,0,3,12,1,0,112228,276,3,﻿4.7,﻿427.0,12,100,1042,﻿Pogba,0
32608,0,195851,0,﻿195851.jpg,0,﻿14.6,﻿1.7,39,,0,0,﻿McTominay,﻿1.0,False,1,283,False,﻿Scott,1297,,-3,0,﻿13.4,3,0,﻿2.8,4,0,47251,﻿a,﻿0.7,0,0,42,﻿2.0,1,0,﻿0.4,﻿0.2,0,﻿,0,0,0,0,0,0,1441,19,3,﻿2.2,﻿0.0,12,,94,﻿McTominay,0
869340,2,176297,12,﻿176297.jpg,0,﻿325.8,﻿2.8,19,﻿2017-10-28T11:31:14Z,4,0,﻿Rashford,﻿9.3,False,1,284,False,﻿Marcus,41643,100,1,0,﻿329.5,-1,6,﻿124.1,71,0,963071,﻿a,﻿1.8,0,0,76,﻿3.2,8,5,﻿8.4,﻿0.2,0,﻿,0,0,0,1,0,0,34586,264,4,﻿3.3,﻿590.0,12,100,1282,﻿Rashford,0
3138909,2,66749,16,﻿66749.jpg,0,﻿509.4,﻿1.0,9,﻿2017-12-30T18:01:16Z,10,0,﻿Lukaku,﻿8.8,False,1,285,False,﻿Romelu,90885,100,-2,0,﻿357.7,2,10,﻿173.9,99,1,1757046,﻿a,﻿3.0,0,0,113,﻿4.7,10,4,﻿22.5,﻿0.3,0,﻿,0,0,2,0,0,0,23041,345,4,﻿4.5,﻿876.0,12,25,1813,﻿Lukaku,0
584035,0,19838,21,﻿19838.jpg,44,﻿364.2,﻿0.6,1,﻿2017-12-29T15:01:17Z,0,0,﻿Elliot,﻿13.9,False,4,286,False,﻿Robert,48121,25,1,0,﻿0.0,-1,4,﻿36.5,57,0,815040,﻿d,﻿2.5,0,0,41,﻿3.6,3,0,﻿20.6,﻿0.6,0,﻿Thigh injury - 25% chance of playing,0,1,3,0,0,0,12314,280,1,﻿0.6,﻿0.0,13,25,1440,﻿Elliot,0
16229,0,59735,9,﻿59735.jpg,21,﻿156.4,﻿3.2,26,﻿2017-08-25T13:31:14Z,0,0,﻿Darlow,﻿5.7,False,4,287,False,﻿Karl,1156,100,-1,0,﻿0.0,1,2,﻿15.7,25,0,11574,﻿a,﻿3.2,0,0,44,﻿4.2,2,0,﻿0.3,﻿0.7,0,﻿,0,0,1,9,0,0,4908,116,1,﻿3.2,﻿0.0,13,100,540,﻿Darlow,0
40017,2,151119,24,﻿151119.jpg,0,﻿288.2,﻿3.0,22,﻿2017-09-10T14:31:14Z,0,0,﻿Yedlin,﻿9.3,False,4,288,False,﻿DeAndre,2128,100,-1,0,﻿179.0,1,2,﻿51.4,41,0,59240,﻿a,﻿3.0,1,0,44,﻿2.3,3,1,﻿0.7,﻿0.7,0,﻿,0,0,1,6,0,0,6487,253,2,﻿3.0,﻿46.0,13,100,1535,﻿Yedlin,0
190710,2,58845,24,﻿58845.jpg,0,﻿341.0,﻿2.5,2,,2,0,﻿Clark,﻿12.5,False,4,289,False,﻿Ciaran,4706,,-1,0,﻿36.7,1,6,﻿55.0,55,0,227330,﻿a,﻿2.5,0,0,44,﻿3.4,4,0,﻿1.9,﻿0.6,0,﻿,0,0,1,6,0,0,14025,262,2,﻿2.5,﻿171.0,13,,1385,﻿Clark,0
644556,3,101148,14,﻿101148.jpg,0,﻿419.0,﻿3.5,6,﻿2018-01-06T17:31:18Z,2,0,﻿Lascelles,﻿14.1,False,4,290,False,﻿Jamaal,14935,75,1,0,﻿38.5,-1,6,﻿59.4,65,0,823729,﻿d,﻿3.5,0,0,46,﻿3.8,5,0,﻿5.7,﻿0.8,0,﻿Knock - 75% chance of playing,0,0,1,8,0,0,23944,295,2,﻿2.6,﻿133.0,13,100,1487,﻿Lascelles,0
38217,0,106618,1,﻿106618.jpg,0,﻿39.0,﻿1.5,3,﻿2017-08-13T13:01:13Z,0,0,﻿Dummett,﻿2.4,False,4,291,False,﻿Paul,643,100,-3,0,﻿15.3,3,0,﻿5.5,10,0,7589,﻿a,﻿1.5,0,0,42,﻿2.5,1,0,﻿0.2,﻿0.4,0,﻿,0,0,0,1,0,0,1765,42,2,﻿1.5,﻿0.0,13,100,195,﻿Dummett,0
82780,0,83428,0,﻿83428.jpg,0,﻿0.0,﻿0.0,5,﻿2017-09-05T09:35:21Z,0,0,﻿Hanley,﻿0.0,False,4,292,False,﻿Grant,750,0,0,0,﻿0.0,0,0,﻿0.0,0,0,5727,﻿u,﻿0.0,0,0,40,﻿0.0,0,0,﻿0.4,﻿0.0,0,﻿Transferred to Norwich,0,0,0,0,0,0,19,0,2,﻿0.0,﻿0.0,13,0,0,﻿Hanley,0
200731,0,27462,0,﻿27462.jpg,0,﻿32.2,﻿0.0,27,﻿2017-12-15T14:01:15Z,0,0,﻿Gámez,﻿2.3,False,4,293,False,﻿Jesús,5896,0,-1,1,﻿47.6,1,2,﻿8.4,9,0,186641,﻿i,﻿0.0,0,0,39,﻿4.5,1,0,﻿1.9,﻿0.0,0,﻿Ankle injury - Unknown return date,0,0,0,0,0,0,1675,38,2,﻿0.0,﻿4.0,13,0,97,﻿Gámez Duarte,-1
33948,3,77359,21,﻿77359.jpg,0,﻿245.8,﻿0.0,20,﻿2017-12-26T10:31:17Z,0,0,﻿Lejeune,﻿3.9,False,4,294,False,﻿Florian,443,0,-2,1,﻿23.2,2,0,﻿36.3,17,0,5723,﻿i,﻿0.7,0,0,43,﻿1.4,1,0,﻿0.1,﻿0.2,0,﻿Foot injury - Expected back 13 Jan,0,0,0,0,0,0,16,173,2,﻿0.0,﻿95.0,13,0,1023,﻿Lejeune,-1
449818,3,56983,26,﻿56983.jpg,0,﻿332.8,﻿1.8,11,﻿2017-10-15T14:31:15Z,0,0,﻿Ritchie,﻿12.7,False,4,295,False,﻿Matt,6156,100,-5,0,﻿583.4,5,6,﻿123.1,70,0,379395,﻿a,﻿1.8,0,0,55,﻿3.3,5,7,﻿2.1,﻿0.3,0,﻿,0,0,1,3,0,0,3764,318,3,﻿1.8,﻿314.0,13,100,1733,﻿Ritchie,0
82887,2,50232,16,﻿50232.jpg,0,﻿170.0,﻿0.8,8,﻿2017-12-13T22:31:14Z,0,0,﻿Shelvey,﻿4.6,False,4,296,False,﻿Jonjo,374,100,-3,0,﻿292.5,3,1,﻿61.6,24,0,15146,﻿a,﻿0.8,0,0,52,﻿1.5,2,1,﻿0.3,﻿0.2,0,﻿,0,0,0,3,2,0,254,132,3,﻿0.8,﻿156.0,13,100,1029,﻿Shelvey,0
251,0,42727,0,﻿42727.jpg,0,﻿0.0,﻿0.0,20,﻿2017-07-18T09:38:42Z,0,0,﻿Gouffran,﻿0.0,False,4,297,False,﻿Yoan,1,0,0,0,﻿0.0,0,0,﻿0.0,0,0,30,﻿u,﻿0.0,0,0,50,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Joined Goztepe SK,0,0,0,0,0,0,1,0,3,﻿0.0,﻿0.0,13,0,0,﻿Gouffran,0
13310,0,28147,11,﻿28147.jpg,0,﻿132.8,﻿2.5,10,,1,0,﻿Diamé,﻿6.1,False,4,298,False,﻿Mohamed,201,,-4,0,﻿49.8,4,0,﻿25.2,28,0,4089,﻿a,﻿2.5,0,0,46,﻿1.9,1,0,﻿0.1,﻿0.5,0,﻿,0,0,0,3,0,0,238,101,3,﻿2.5,﻿68.0,13,,653,﻿Diamé,0
95734,0,58771,0,﻿58771.jpg,0,﻿0.0,﻿0.0,4,,0,0,﻿Colback,﻿0.0,False,4,299,False,﻿Jack,3768,,-3,0,﻿0.0,3,0,﻿0.0,0,0,103438,﻿a,﻿0.0,0,0,42,﻿0.0,0,0,﻿1.2,﻿0.0,0,﻿,0,0,0,0,0,0,4120,0,3,﻿0.0,﻿0.0,13,,0,﻿Colback,0
